Date,Age Group,Race/Ethnicity,Population Size,1st Dose,1st Dose Percent,Vaccine Series Completed,Vaccine Series Completed Percent,Boosted,Boosted Percent,Bivalent,Bivalent Percent
3/13/21,17-Dec,All,180859,538,0.3,171,0.1,0,0,0,0
3/13/21,11-May,"White, non-Latinx",43777,0,0,0,0,0,0,0,0
3/13/21,11-May,"Other, non-Latinx",6225,0,0,0,0,0,0,0,0
3/20/21,17-Dec,"Asian, non-Latinx",8804,73,0.8,29,0.3,0,0,0,0
3/20/21,30-49,Latinx,226340,56127,24.8,25017,11.1,0,0,0,0
3/20/21,50-64,"White, non-Latinx",149921,46884,31.3,24480,16.3,0,0,0,0
3/20/21,50-64,Latinx,114048,39841,34.9,16477,14.4,0,0,0,0
3/20/21,0-4,Latinx,54903,0,0,0,0,0,0,0,0
3/20/21,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
3/20/21,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
3/20/21,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
3/20/21,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
3/20/21,0-4,Unknown,,0,,0,,0,,0,
3/20/21,0-4,All,162797,0,0,0,0,0,0,0,0
3/20/21,18-29,Unknown,,4221,,2716,,0,,0,
3/20/21,65+,"Asian, non-Latinx",26955,12650,46.9,7327,27.2,0,0,0,0
3/20/21,30-49,Unknown,,8600,,4973,,0,,0,
3/20/21,65+,"Black, non-Latinx",125967,58174,46.2,32928,26.1,0,0,0,0
3/20/21,30-49,"White, non-Latinx",310259,85436,27.5,49122,15.8,0,0,0,0
3/20/21,30-49,All,809519,199602,24.7,105886,13.1,0,0,0,0
3/20/21,18-29,Latinx,147161,25612,17.4,11468,7.8,0,0,0,0
3/20/21,50-64,Unknown,,4553,,2260,,0,,0,
3/20/21,65+,"Other, non-Latinx",3206,3969,99,2420,75.5,0,0,0,0
3/20/21,30-49,"Asian, non-Latinx",64910,16367,25.2,9895,15.2,0,0,0,0
3/20/21,30-49,"Black, non-Latinx",197825,27343,13.8,13635,6.9,0,0,0,0
3/20/21,18-29,"Asian, non-Latinx",41068,8437,20.5,5178,12.6,0,0,0,0
3/20/21,50-64,"Black, non-Latinx",145449,38798,26.7,17448,12,0,0,0,0
3/20/21,65+,Latinx,71039,36534,51.4,21908,30.8,0,0,0,0
3/20/21,30-49,"Other, non-Latinx",10186,5729,56.2,3244,31.8,0,0,0,0
3/20/21,18-29,"Other, non-Latinx",11506,3007,26.1,1695,14.7,0,0,0,0
3/20/21,65+,Unknown,,5402,,2581,,0,,0,
3/20/21,65+,"White, non-Latinx",135462,73953,54.6,51165,37.8,0,0,0,0
3/20/21,50-64,All,439599,141106,32.1,66373,15.1,0,0,0,0
3/20/21,18-29,"White, non-Latinx",187581,38567,20.6,23069,12.3,0,0,0,0
3/20/21,18-29,All,526788,87943,16.7,47870,9.1,0,0,0,0
3/20/21,65+,All,362629,190682,52.6,118329,32.6,0,0,0,0
3/20/21,50-64,"Asian, non-Latinx",27117,8073,29.8,4203,15.5,0,0,0,0
3/20/21,17-Dec,"White, non-Latinx",35643,319,0.9,82,0.2,0,0,0,0
3/20/21,11-May,"Asian, non-Latinx",10651,0,0,0,0,0,0,0,0
3/20/21,11-May,Latinx,83432,0,0,0,0,0,0,0,0
3/20/21,17-Dec,"Other, non-Latinx",3047,20,0.7,8,0.3,0,0,0,0
3/20/21,11-May,"Black, non-Latinx",66458,0,0,0,0,0,0,0,0
3/20/21,17-Dec,Unknown,,21,,7,,0,,0,
3/20/21,17-Dec,Latinx,76627,222,0.3,62,0.1,0,0,0,0
3/20/21,11-May,"Other, non-Latinx",6225,0,0,0,0,0,0,0,0
3/20/21,11-May,"White, non-Latinx",43777,0,0,0,0,0,0,0,0
3/20/21,11-May,All,210448,0,0,0,0,0,0,0,0
3/20/21,11-May,Unknown,,0,,0,,0,,0,
3/20/21,17-Dec,All,180859,770,0.4,222,0.1,0,0,0,0
3/20/21,17-Dec,"Black, non-Latinx",57964,115,0.2,34,0.1,0,0,0,0
3/20/21,18-29,"Black, non-Latinx",139472,8099,5.8,3744,2.7,0,0,0,0
3/20/21,50-64,"Other, non-Latinx",3063,2957,96.5,1505,49.1,0,0,0,0
3/27/21,18-29,"Other, non-Latinx",11506,3620,31.5,1922,16.7,0,0,0,0
3/27/21,0-4,Latinx,54903,0,0,0,0,0,0,0,0
3/27/21,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
3/27/21,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
3/27/21,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
3/27/21,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
3/27/21,0-4,Unknown,,0,,0,,0,,0,
3/27/21,0-4,All,162797,0,0,0,0,0,0,0,0
3/27/21,50-64,"White, non-Latinx",149921,59123,39.4,27964,18.7,0,0,0,0
3/27/21,30-49,"Black, non-Latinx",197825,33082,16.7,16183,8.2,0,0,0,0
3/27/21,18-29,"White, non-Latinx",187581,48998,26.1,25432,13.6,0,0,0,0
3/27/21,18-29,"Asian, non-Latinx",41068,10919,26.6,5611,13.7,0,0,0,0
3/27/21,65+,"Asian, non-Latinx",26955,14034,52.1,8741,32.4,0,0,0,0
3/27/21,50-64,Latinx,114048,48509,42.5,21765,19.1,0,0,0,0
3/27/21,30-49,"Other, non-Latinx",10186,6854,67.3,3724,36.6,0,0,0,0
3/27/21,65+,"Other, non-Latinx",3206,4299,99,2767,86.3,0,0,0,0
3/27/21,65+,"White, non-Latinx",135462,78259,57.8,57682,42.6,0,0,0,0
3/27/21,50-64,"Asian, non-Latinx",27117,10331,38.1,4908,18.1,0,0,0,0
3/27/21,50-64,"Black, non-Latinx",145449,47257,32.5,21310,14.7,0,0,0,0
3/27/21,18-29,Unknown,,4915,,2971,,0,,0,
3/27/21,50-64,All,439599,174206,39.6,80416,18.3,0,0,0,0
3/27/21,30-49,All,809519,247597,30.6,123663,15.3,0,0,0,0
3/27/21,30-49,Latinx,226340,69047,30.5,32203,14.2,0,0,0,0
3/27/21,50-64,Unknown,,5366,,2693,,0,,0,
3/27/21,18-29,Latinx,147161,32287,21.9,14161,9.6,0,0,0,0
3/27/21,65+,Unknown,,6115,,3180,,0,,0,
3/27/21,65+,All,362629,204836,56.5,137739,38,0,0,0,0
3/27/21,65+,Latinx,71039,39228,55.2,25706,36.2,0,0,0,0
3/27/21,30-49,"Asian, non-Latinx",64910,20511,31.6,10995,16.9,0,0,0,0
3/27/21,18-29,All,526788,110970,21.1,54585,10.4,0,0,0,0
3/27/21,18-29,"Black, non-Latinx",139472,10231,7.3,4488,3.2,0,0,0,0
3/27/21,30-49,"White, non-Latinx",310259,108097,34.8,54834,17.7,0,0,0,0
3/27/21,65+,"Black, non-Latinx",125967,62901,49.9,39663,31.5,0,0,0,0
3/27/21,50-64,"Other, non-Latinx",3063,3620,99,1776,58,0,0,0,0
3/27/21,30-49,Unknown,,10006,,5724,,0,,0,
3/27/21,17-Dec,All,180859,1224,0.7,308,0.2,0,0,0,0
3/27/21,11-May,All,210448,0,0,0,0,0,0,0,0
3/27/21,11-May,Unknown,,0,,0,,0,,0,
3/27/21,17-Dec,"Asian, non-Latinx",8804,100,1.1,33,0.4,0,0,0,0
3/27/21,17-Dec,"Other, non-Latinx",3047,28,0.9,9,0.3,0,0,0,0
3/27/21,11-May,"White, non-Latinx",43777,0,0,0,0,0,0,0,0
3/27/21,11-May,Latinx,83432,0,0,0,0,0,0,0,0
3/27/21,17-Dec,"White, non-Latinx",35643,500,1.4,110,0.3,0,0,0,0
3/27/21,11-May,"Other, non-Latinx",6225,0,0,0,0,0,0,0,0
3/27/21,17-Dec,Latinx,76627,386,0.5,89,0.1,0,0,0,0
3/27/21,17-Dec,"Black, non-Latinx",57964,176,0.3,57,0.1,0,0,0,0
3/27/21,11-May,"Black, non-Latinx",66458,0,0,0,0,0,0,0,0
3/27/21,17-Dec,Unknown,,34,,10,,0,,0,
3/27/21,11-May,"Asian, non-Latinx",10651,0,0,0,0,0,0,0,0
4/3/21,18-29,"Black, non-Latinx",139472,12830,9.2,5598,4,0,0,0,0
4/3/21,0-4,Latinx,54903,0,0,0,0,0,0,0,0
4/3/21,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
4/3/21,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
4/3/21,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
4/3/21,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
4/3/21,0-4,Unknown,,0,,0,,0,,0,
4/3/21,0-4,All,162797,0,0,0,0,0,0,0,0
4/3/21,Unknown,"Black, non-Latinx",,8,,,,,,,
4/3/21,Unknown,"White, non-Latinx",,4,,3,,,,,
4/3/21,Unknown,All,,19,,7,,,,,
4/3/21,30-49,"White, non-Latinx",310259,136311,43.9,64691,20.9,0,0,0,0
4/3/21,17-Dec,"Black, non-Latinx",57964,289,0.5,78,0.1,0,0,0,0
4/3/21,18-29,All,526788,141597,26.9,65012,12.3,0,0,0,0
4/3/21,65+,All,362629,214585,59.2,159373,43.9,0,0,0,0
4/3/21,50-64,All,439599,205230,46.7,101572,23.1,0,0,0,0
4/3/21,50-64,"White, non-Latinx",149921,70873,47.3,34684,23.1,0,0,0,0
4/3/21,50-64,"Asian, non-Latinx",27117,12582,46.4,5978,22,0,0,0,0
4/3/21,18-29,"Asian, non-Latinx",41068,14570,35.5,6378,15.5,0,0,0,0
4/3/21,30-49,"Asian, non-Latinx",64910,25730,39.6,12644,19.5,0,0,0,0
4/3/21,11-May,All,210448,0,0,0,0,0,0,0,0
4/3/21,65+,"Black, non-Latinx",125967,66303,52.6,47068,37.4,0,0,0,0
4/3/21,30-49,Latinx,226340,81461,36,40394,17.8,0,0,0,0
4/3/21,50-64,Unknown,,6357,,3339,,0,,0,
4/3/21,50-64,"Other, non-Latinx",3063,4272,99,2189,71.5,0,0,0,0
4/3/21,50-64,"Black, non-Latinx",145449,54901,37.7,27270,18.7,0,0,0,0
4/3/21,65+,"Asian, non-Latinx",26955,14738,54.7,10349,38.4,0,0,0,0
4/3/21,65+,"White, non-Latinx",135462,81116,59.9,64834,47.9,0,0,0,0
4/3/21,30-49,"Black, non-Latinx",197825,39133,19.8,19879,10,0,0,0,0
4/3/21,18-29,"White, non-Latinx",187581,64440,34.4,29651,15.8,0,0,0,0
4/3/21,65+,Unknown,,6649,,3909,,0,,0,
4/3/21,18-29,Unknown,,6016,,3366,,0,,0,
4/3/21,30-49,"Other, non-Latinx",10186,8357,82,4416,43.4,0,0,0,0
4/3/21,65+,"Other, non-Latinx",3206,4532,99,3192,99,0,0,0,0
4/3/21,30-49,Unknown,,11783,,6728,,0,,0,
4/3/21,50-64,Latinx,114048,56245,49.3,28112,24.6,0,0,0,0
4/3/21,18-29,Latinx,147161,39172,26.6,17754,12.1,0,0,0,0
4/3/21,18-29,"Other, non-Latinx",11506,4569,39.7,2265,19.7,0,0,0,0
4/3/21,11-May,Latinx,83432,0,0,0,0,0,0,0,0
4/3/21,65+,Latinx,71039,41247,58.1,30021,42.3,0,0,0,0
4/3/21,30-49,All,809519,302775,37.4,148752,18.4,0,0,0,0
4/3/21,11-May,"Other, non-Latinx",6225,0,0,0,0,0,0,0,0
4/3/21,17-Dec,All,180859,2065,1.1,433,0.2,0,0,0,0
4/3/21,17-Dec,"White, non-Latinx",35643,899,2.5,165,0.5,0,0,0,0
4/3/21,11-May,"Black, non-Latinx",66458,0,0,0,0,0,0,0,0
4/3/21,17-Dec,"Other, non-Latinx",3047,52,1.7,12,0.4,0,0,0,0
4/3/21,11-May,"White, non-Latinx",43777,0,0,0,0,0,0,0,0
4/3/21,17-Dec,Unknown,,45,,14,,0,,0,
4/3/21,11-May,Unknown,,0,,0,,0,,0,
4/3/21,11-May,"Asian, non-Latinx",10651,0,0,0,0,0,0,0,0
4/3/21,17-Dec,Latinx,76627,622,0.8,123,0.2,0,0,0,0
4/3/21,17-Dec,"Asian, non-Latinx",8804,158,1.8,41,0.5,0,0,0,0
4/10/21,0-4,Latinx,54903,0,0,0,0,0,0,0,0
4/10/21,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
4/10/21,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
4/10/21,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
4/10/21,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
4/10/21,0-4,Unknown,,0,,0,,0,,0,
4/10/21,0-4,All,162797,0,0,0,0,0,0,0,0
4/10/21,17-Dec,"Asian, non-Latinx",8804,262,3,61,0.7,0,0,0,0
4/10/21,65+,"Black, non-Latinx",125967,69152,54.9,54380,43.2,0,0,0,0
4/10/21,18-29,"Asian, non-Latinx",41068,18679,45.5,8460,20.6,0,0,0,0
4/10/21,50-64,All,439599,232352,52.9,134432,30.6,0,0,0,0
4/10/21,11-May,All,210448,0,0,0,0,0,0,0,0
4/10/21,18-29,Latinx,147161,46493,31.6,23571,16,0,0,0,0
4/10/21,30-49,"Other, non-Latinx",10186,10650,99,5773,56.7,0,0,0,0
4/10/21,50-64,Latinx,114048,63508,55.7,36676,32.2,0,0,0,0
4/10/21,65+,"Asian, non-Latinx",26955,15344,56.9,12019,44.6,0,0,0,0
4/10/21,30-49,"Asian, non-Latinx",64910,30904,47.6,16341,25.2,0,0,0,0
4/10/21,30-49,"Black, non-Latinx",197825,45327,22.9,26237,13.3,0,0,0,0
4/10/21,50-64,"Asian, non-Latinx",27117,14576,53.8,8104,29.9,0,0,0,0
4/10/21,18-29,Unknown,,7457,,3943,,0,,0,
4/10/21,50-64,"Other, non-Latinx",3063,5245,99,2925,95.5,0,0,0,0
4/10/21,30-49,"White, non-Latinx",310259,159014,51.3,84235,27.1,0,0,0,0
4/10/21,30-49,All,809519,353924,43.7,193103,23.9,0,0,0,0
4/10/21,30-49,Unknown,,13714,,7881,,0,,0,
4/10/21,65+,All,362629,222849,61.5,179874,49.6,0,0,0,0
4/10/21,65+,Unknown,,7135,,4568,,0,,0,
4/10/21,65+,"White, non-Latinx",135462,83541,61.7,71097,52.5,0,0,0,0
4/10/21,65+,Latinx,71039,42857,60.3,34198,48.1,0,0,0,0
4/10/21,18-29,"Other, non-Latinx",11506,6102,53,2968,25.8,0,0,0,0
4/10/21,65+,"Other, non-Latinx",3206,4820,99,3612,99,0,0,0,0
4/10/21,50-64,"Black, non-Latinx",145449,61725,42.4,36966,25.4,0,0,0,0
4/10/21,18-29,"Black, non-Latinx",139472,15686,11.2,7799,5.6,0,0,0,0
4/10/21,50-64,"White, non-Latinx",149921,79989,53.4,45689,30.5,0,0,0,0
4/10/21,18-29,"White, non-Latinx",187581,79086,42.2,38796,20.7,0,0,0,0
4/10/21,18-29,All,526788,173503,32.9,85537,16.2,0,0,0,0
4/10/21,30-49,Latinx,226340,94315,41.7,52636,23.3,0,0,0,0
4/10/21,50-64,Unknown,,7309,,4072,,0,,0,
4/10/21,17-Dec,"Black, non-Latinx",57964,423,0.7,102,0.2,0,0,0,0
4/10/21,17-Dec,"White, non-Latinx",35643,1438,4,272,0.8,0,0,0,0
4/10/21,11-May,"Black, non-Latinx",66458,0,0,0,0,0,0,0,0
4/10/21,11-May,Latinx,83432,0,0,0,0,0,0,0,0
4/10/21,11-May,"Other, non-Latinx",6225,0,0,0,0,0,0,0,0
4/10/21,17-Dec,Latinx,76627,1055,1.4,188,0.2,0,0,0,0
4/10/21,17-Dec,"Other, non-Latinx",3047,92,3,16,0.5,0,0,0,0
4/10/21,11-May,"White, non-Latinx",43777,0,0,0,0,0,0,0,0
4/10/21,17-Dec,Unknown,,67,,20,,0,,0,
4/10/21,11-May,Unknown,,0,,0,,0,,0,
4/10/21,11-May,"Asian, non-Latinx",10651,0,0,0,0,0,0,0,0
4/10/21,17-Dec,All,180859,3337,1.8,659,0.4,0,0,0,0
4/17/21,30-49,Unknown,,15565,,9085,,0,,0,
4/17/21,0-4,Latinx,54903,0,0,0,0,0,0,0,0
4/17/21,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
4/17/21,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
4/17/21,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
4/17/21,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
4/17/21,0-4,Unknown,,0,,0,,0,,0,
4/17/21,0-4,All,162797,0,0,0,0,0,0,0,0
4/17/21,50-64,Unknown,,8118,,4747,,0,,0,
4/17/21,50-64,"Black, non-Latinx",145449,67239,46.2,45138,31,0,0,0,0
4/17/21,65+,Latinx,71039,44185,62.2,37121,52.3,0,0,0,0
4/17/21,18-29,Unknown,,9021,,4506,,0,,0,
4/17/21,30-49,"White, non-Latinx",310259,172813,55.7,104894,33.8,0,0,0,0
4/17/21,50-64,"White, non-Latinx",149921,86308,57.6,57323,38.2,0,0,0,0
4/17/21,30-49,"Other, non-Latinx",10186,12327,99,6955,68.3,0,0,0,0
4/17/21,18-29,"Black, non-Latinx",139472,18235,13.1,9837,7.1,0,0,0,0
4/17/21,30-49,"Asian, non-Latinx",64910,34613,53.3,20443,31.5,0,0,0,0
4/17/21,65+,"Black, non-Latinx",125967,71341,56.6,59512,47.2,0,0,0,0
4/17/21,50-64,Latinx,114048,69367,60.8,45522,39.9,0,0,0,0
4/17/21,18-29,Latinx,147161,53021,36,30330,20.6,0,0,0,0
4/17/21,65+,"Asian, non-Latinx",26955,15863,58.8,13244,49.1,0,0,0,0
4/17/21,30-49,Latinx,226340,104620,46.2,65421,28.9,0,0,0,0
4/17/21,17-Dec,"Other, non-Latinx",3047,162,5.3,23,0.8,0,0,0,0
4/17/21,18-29,"Asian, non-Latinx",41068,22079,53.8,10968,26.7,0,0,0,0
4/17/21,18-29,"Other, non-Latinx",11506,7404,64.3,3659,31.8,0,0,0,0
4/17/21,11-May,Latinx,83432,0,0,0,0,0,0,0,0
4/17/21,50-64,All,439599,253282,57.6,166686,37.9,0,0,0,0
4/17/21,65+,"Other, non-Latinx",3206,5048,99,3999,99,0,0,0,0
4/17/21,65+,All,362629,229136,63.2,194893,53.7,0,0,0,0
4/17/21,18-29,All,526788,199105,37.8,107843,20.5,0,0,0,0
4/17/21,30-49,"Black, non-Latinx",197825,50300,25.4,31790,16.1,0,0,0,0
4/17/21,65+,"White, non-Latinx",135462,85190,62.9,75848,56,0,0,0,0
4/17/21,65+,Unknown,,7509,,5169,,0,,0,
4/17/21,50-64,"Asian, non-Latinx",27117,16225,59.8,10352,38.2,0,0,0,0
4/17/21,18-29,"White, non-Latinx",187581,89345,47.6,48543,25.9,0,0,0,0
4/17/21,17-Dec,Unknown,,118,,29,,0,,0,
4/17/21,17-Dec,"Asian, non-Latinx",8804,468,5.3,85,1,0,0,0,0
4/17/21,30-49,All,809519,390238,48.2,238588,29.5,0,0,0,0
4/17/21,11-May,"Asian, non-Latinx",10651,0,0,0,0,0,0,0,0
4/17/21,11-May,"Black, non-Latinx",66458,0,0,0,0,0,0,0,0
4/17/21,17-Dec,All,180859,5725,3.2,1049,0.6,0,0,0,0
4/17/21,11-May,"Other, non-Latinx",6225,0,0,0,0,0,0,0,0
4/17/21,11-May,"White, non-Latinx",43777,0,0,0,0,0,0,0,0
4/17/21,11-May,All,210448,0,0,0,0,0,0,0,0
4/17/21,17-Dec,"White, non-Latinx",35643,2287,6.4,434,1.2,0,0,0,0
4/17/21,17-Dec,"Black, non-Latinx",57964,705,1.2,142,0.2,0,0,0,0
4/17/21,11-May,Unknown,,0,,0,,0,,0,
4/17/21,17-Dec,Latinx,76627,1985,2.6,336,0.4,0,0,0,0
4/17/21,50-64,"Other, non-Latinx",3063,6025,99,3604,99,0,0,0,0
4/24/21,11-May,"Black, non-Latinx",66458,0,0,0,0,0,0,0,0
4/24/21,30-49,"Other, non-Latinx",10186,13963,99,8204,80.5,0,0,0,0
4/24/21,18-29,"Other, non-Latinx",11506,8776,76.3,4389,38.1,0,0,0,0
4/24/21,50-64,Unknown,,8831,,5500,,0,,0,
4/24/21,50-64,"White, non-Latinx",149921,91621,61.1,68764,45.9,0,0,0,0
4/24/21,50-64,Latinx,114048,74235,65.1,53128,46.6,0,0,0,0
4/24/21,0-4,Latinx,54903,0,0,0,0,0,0,0,0
4/24/21,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
4/24/21,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
4/24/21,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
4/24/21,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
4/24/21,0-4,Unknown,,0,,0,,0,,0,
4/24/21,0-4,All,162797,0,0,0,0,0,0,0,0
4/24/21,30-49,"Asian, non-Latinx",64910,37866,58.3,24924,38.4,0,0,0,0
4/24/21,65+,"White, non-Latinx",135462,86613,63.9,78754,58.1,0,0,0,0
